O2 Optode #578																					
Record Time	Record Number	Sensor Status	O2Concentration [uM]	Status	AirSaturation [%]	Status	Temperature [Deg.C]	Status	CalPhase [Deg]	Status	TCPhase [Deg]	Status	C1RPh [Deg]	Status	C2RPh [Deg]	Status	C1Amp [mV]	Status	C2Amp [mV]	Status	RawTemp [mV]	Status	
2020-08-15 07.30.20	4271	(0) OK	2.603161E+02		8.238864E+01		1.485033E+01		3.304430E+01		3.304430E+01		4.017459E+01		7.130295E+00		7.553744E+02		7.514290E+02		2.949209E+02		
2020-08-15 07.31.20	4272	(0) OK	2.600622E+02		8.230772E+01		1.485005E+01		3.305576E+01		3.305576E+01		4.018715E+01		7.131386E+00		7.567200E+02		7.516376E+02		2.949303E+02		
2020-08-15 07.32.20	4273	(0) OK	2.600288E+02		8.229618E+01		1.484949E+01		3.305750E+01		3.305750E+01		4.018816E+01		7.130661E+00		7.565585E+02		7.514077E+02		2.949486E+02		
2020-08-15 07.33.20	4274	(0) OK	2.609203E+02		8.258033E+01		1.485063E+01		3.301723E+01		3.301723E+01		4.015903E+01		7.141792E+00		7.540039E+02		7.512441E+02		2.949111E+02		
2020-08-15 07.34.20	4275	(0) OK	2.611643E+02		8.265698E+01		1.485028E+01		3.300653E+01		3.300653E+01		4.013385E+01		7.127319E+00		7.534097E+02		7.510754E+02		2.949227E+02		
2020-08-15 07.35.20	4276	(0) OK	2.606743E+02		8.250169E+01		1.485017E+01		3.302839E+01		3.302839E+01		4.015897E+01		7.130577E+00		7.542780E+02		7.512018E+02		2.949261E+02		
2020-08-15 07.36.20	4277	(0) OK	2.597739E+02		8.221736E+01		1.485053E+01		3.306844E+01		3.306844E+01		4.020180E+01		7.133354E+00		7.557776E+02		7.510001E+02		2.949144E+02		
2020-08-15 07.37.20	4278	(0) OK	2.590655E+02		8.199216E+01		1.484996E+01		3.310045E+01		3.310045E+01		4.023111E+01		7.130661E+00		7.575309E+02		7.518738E+02		2.949330E+02		
2020-08-15 07.38.20	4279	(0) OK	2.590352E+02		8.198409E+01		1.485082E+01		3.310143E+01		3.310143E+01		4.023511E+01		7.133675E+00		7.576752E+02		7.516199E+02		2.949048E+02		
2020-08-15 07.39.20	4280	(0) OK	2.593813E+02		8.209379E+01		1.485093E+01		3.308585E+01		3.308585E+01		4.022412E+01		7.138268E+00		7.580999E+02		7.515692E+02		2.949010E+02		
2020-08-15 07.40.20	4281	(0) OK	2.596070E+02		8.216528E+01		1.485096E+01		3.307573E+01		3.307573E+01		4.021288E+01		7.137146E+00		7.565482E+02		7.515629E+02		2.949002E+02		
2020-08-15 07.41.20	4282	(0) OK	2.597385E+02		8.220793E+01		1.485152E+01		3.306960E+01		3.306960E+01		4.020239E+01		7.132797E+00		7.583574E+02		7.512246E+02		2.948816E+02		
2020-08-15 07.42.20	4283	(0) OK	2.594158E+02		8.210559E+01		1.485140E+01		3.308410E+01		3.308410E+01		4.021576E+01		7.131660E+00		7.586552E+02		7.516231E+02		2.948854E+02		
2020-08-15 07.43.20	4284	(0) OK	2.589569E+02		8.195985E+01		1.485115E+01		3.310480E+01		3.310480E+01		4.023398E+01		7.129173E+00		7.580710E+02		7.516821E+02		2.948938E+02		
2020-08-15 07.44.20	4285	(0) OK	2.588737E+02		8.193443E+01		1.485165E+01		3.310832E+01		3.310832E+01		4.024568E+01		7.137360E+00		7.567170E+02		7.514504E+02		2.948773E+02		
2020-08-15 07.45.20	4286	(0) OK	2.585705E+02		8.183903E+01		1.485196E+01		3.312182E+01		3.312182E+01		4.024905E+01		7.127235E+00		7.567282E+02		7.512798E+02		2.948669E+02		
2020-08-15 07.46.20	4287	(0) OK	2.590109E+02		8.198030E+01		1.485303E+01		3.310155E+01		3.310155E+01		4.023456E+01		7.133003E+00		7.565959E+02		7.514594E+02		2.948316E+02		
2020-08-15 07.47.20	4288	(0) OK	2.592100E+02		8.204322E+01		1.485297E+01		3.309264E+01		3.309264E+01		4.022639E+01		7.133751E+00		7.560993E+02		7.513259E+02		2.948337E+02		
2020-08-15 07.48.20	4289	(0) OK	2.589366E+02		8.195543E+01		1.485227E+01		3.310522E+01		3.310522E+01		4.023663E+01		7.131409E+00		7.576516E+02		7.516655E+02		2.948569E+02		
2020-08-15 07.49.20	4290	(0) OK	2.581414E+02		8.170420E+01		1.485251E+01		3.314091E+01		3.314091E+01		4.026849E+01		7.127586E+00		7.566810E+02		7.513223E+02		2.948489E+02		
2020-08-15 07.50.20	4291	(0) OK	2.578401E+02		8.160883E+01		1.485252E+01		3.315450E+01		3.315450E+01		4.028366E+01		7.129166E+00		7.575518E+02		7.514014E+02		2.948484E+02		
2020-08-15 07.51.20	4292	(0) OK	2.571896E+02		8.140295E+01		1.485252E+01		3.318391E+01		3.318391E+01		4.031503E+01		7.131119E+00		7.584492E+02		7.513870E+02		2.948484E+02		
2020-08-15 07.52.20	4293	(0) OK	2.569201E+02		8.131753E+01		1.485244E+01		3.319616E+01		3.319616E+01		4.033052E+01		7.134361E+00		7.596884E+02		7.513707E+02		2.948511E+02		
2020-08-15 07.53.20	4294	(0) OK	2.574169E+02		8.147493E+01		1.485253E+01		3.317362E+01		3.317362E+01		4.030847E+01		7.134850E+00		7.589164E+02		7.513958E+02		2.948483E+02		
2020-08-15 07.54.20	4295	(0) OK	2.570156E+02		8.134724E+01		1.485218E+01		3.319195E+01		3.319195E+01		4.031894E+01		7.126991E+00		7.586368E+02		7.513735E+02		2.948598E+02		
2020-08-15 07.55.20	4296	(0) OK	2.567338E+02		8.125680E+01		1.485143E+01		3.320506E+01		3.320506E+01		4.033565E+01		7.130592E+00		7.614818E+02		7.511179E+02		2.948845E+02		
2020-08-15 07.56.20	4297	(0) OK	2.563211E+02		8.112679E+01		1.485181E+01		3.322364E+01		3.322364E+01		4.034972E+01		7.126076E+00		7.618408E+02		7.513124E+02		2.948721E+02		
2020-08-15 07.57.20	4298	(0) OK	2.570681E+02		8.136366E+01		1.485204E+01		3.318963E+01		3.318963E+01		4.032248E+01		7.132851E+00		7.607043E+02		7.514863E+02		2.948645E+02		
2020-08-15 07.58.20	4299	(0) OK	2.568299E+02		8.128777E+01		1.485176E+01		3.320055E+01		3.320055E+01		4.033167E+01		7.131111E+00		7.607599E+02		7.515279E+02		2.948734E+02		
2020-08-15 07.59.20	4300	(0) OK	2.569644E+02		8.132837E+01		1.485066E+01		3.319494E+01		3.319494E+01		4.032343E+01		7.128487E+00		7.605145E+02		7.515698E+02		2.949099E+02		
2020-08-15 08.00.20	4301	(0) OK	2.578699E+02		8.161723E+01		1.485193E+01		3.315341E+01		3.315341E+01		4.028432E+01		7.130905E+00		7.589922E+02		7.518340E+02		2.948680E+02		
2020-08-15 08.01.20	4302	(0) OK	2.575248E+02		8.150751E+01		1.485165E+01		3.316913E+01		3.316913E+01		4.029350E+01		7.124374E+00		7.598610E+02		7.516603E+02		2.948774E+02		
2020-08-15 08.02.20	4303	(0) OK	2.577323E+02		8.157335E+01		1.485176E+01		3.315970E+01		3.315970E+01		4.028609E+01		7.126389E+00		7.595781E+02		7.515420E+02		2.948736E+02		
2020-08-15 08.03.20	4304	(0) OK	2.572969E+02		8.143517E+01		1.485154E+01		3.317948E+01		3.317948E+01		4.031320E+01		7.133720E+00		7.596112E+02		7.515995E+02		2.948808E+02		
2020-08-15 08.04.20	4305	(0) OK	2.571051E+02		8.137522E+01		1.485195E+01		3.318799E+01		3.318799E+01		4.033026E+01		7.142273E+00		7.610833E+02		7.513174E+02		2.948673E+02		
2020-08-15 08.05.20	4306	(0) OK	2.568225E+02		8.128582E+01		1.485200E+01		3.320078E+01		3.320078E+01		4.033116E+01		7.130379E+00		7.611642E+02		7.515752E+02		2.948656E+02		
2020-08-15 08.06.20	4307	(0) OK	2.563160E+02		8.112616E+01		1.485235E+01		3.322363E+01		3.322363E+01		4.036647E+01		7.142838E+00		7.604893E+02		7.512481E+02		2.948542E+02		
2020-08-15 08.07.20	4308	(0) OK	2.560776E+02		8.105114E+01		1.485259E+01		3.323437E+01		3.323437E+01		4.036189E+01		7.127525E+00		7.599871E+02		7.512424E+02		2.948460E+02		
2020-08-15 08.08.20	4309	(0) OK	2.558559E+02		8.098027E+01		1.485222E+01		3.324464E+01		3.324464E+01		4.037465E+01		7.130013E+00		7.605497E+02		7.511137E+02		2.948585E+02		
2020-08-15 08.09.20	4310	(0) OK	2.555278E+02		8.087646E+01		1.485223E+01		3.325959E+01		3.325959E+01		4.038780E+01		7.128212E+00		7.614153E+02		7.513472E+02		2.948580E+02		
2020-08-15 08.10.20	4311	(0) OK	2.553430E+02		8.081794E+01		1.485220E+01		3.326804E+01		3.326804E+01		4.039279E+01		7.124748E+00		7.610812E+02		7.511397E+02		2.948591E+02		
2020-08-15 08.11.20	4312	(0) OK	2.555549E+02		8.088538E+01		1.485242E+01		3.325827E+01		3.325827E+01		4.038899E+01		7.130722E+00		7.611873E+02		7.511797E+02		2.948519E+02		
2020-08-15 08.12.20	4313	(0) OK	2.565807E+02		8.121036E+01		1.485259E+01		3.321150E+01		3.321150E+01		4.034732E+01		7.135818E+00		7.597866E+02		7.512015E+02		2.948463E+02		
2020-08-15 08.13.20	4314	(0) OK	2.577375E+02		8.158034E+01		1.485477E+01		3.315814E+01		3.315814E+01		4.028879E+01		7.130646E+00		7.579705E+02		7.513004E+02		2.947742E+02		
2020-08-15 08.14.20	4315	(0) OK	2.588601E+02		8.194238E+01		1.485854E+01		3.310590E+01		3.310590E+01		4.023456E+01		7.128654E+00		7.572564E+02		7.514035E+02		2.946493E+02		
2020-08-15 08.15.20	4316	(0) OK	2.599927E+02		8.230053E+01		1.485834E+01		3.305523E+01		3.305523E+01		4.019241E+01		7.137184E+00		7.570621E+02		7.513931E+02		2.946561E+02		
2020-08-15 08.16.20	4317	(0) OK	2.606219E+02		8.250566E+01		1.486166E+01		3.302568E+01		3.302568E+01		4.015871E+01		7.133026E+00		7.533253E+02		7.514078E+02		2.945462E+02		
2020-08-15 08.17.20	4318	(0) OK	2.617050E+02		8.285056E+01		1.486278E+01		3.297704E+01		3.297704E+01		4.010854E+01		7.131500E+00		7.526931E+02		7.514373E+02		2.945092E+02		
2020-08-15 08.18.20	4319	(0) OK	2.616559E+02		8.283006E+01		1.486002E+01		3.298042E+01		3.298042E+01		4.011301E+01		7.132584E+00		7.544451E+02		7.513411E+02		2.946004E+02		
2020-08-15 08.19.20	4320	(0) OK	2.607557E+02		8.254065E+01		1.485754E+01		3.302153E+01		3.302153E+01		4.015089E+01		7.129364E+00		7.540422E+02		7.514162E+02		2.946825E+02		
2020-08-15 08.20.20	4321	(0) OK	2.595170E+02		8.214289E+01		1.485438E+01		3.307825E+01		3.307825E+01		4.020844E+01		7.130180E+00		7.584924E+02		7.513551E+02		2.947870E+02		
2020-08-15 08.21.20	4322	(0) OK	2.585526E+02		8.183681E+01		1.485390E+01		3.312177E+01		3.312177E+01		4.025101E+01		7.129234E+00		7.571340E+02		7.513536E+02		2.948029E+02		
2020-08-15 08.22.20	4323	(0) OK	2.583244E+02		8.176350E+01		1.485329E+01		3.313232E+01		3.313232E+01		4.026634E+01		7.134026E+00		7.574152E+02		7.512787E+02		2.948230E+02		
2020-08-15 08.23.20	4324	(0) OK	2.579999E+02		8.166054E+01		1.485316E+01		3.314700E+01		3.314700E+01		4.027559E+01		7.128586E+00		7.578532E+02		7.512297E+02		2.948274E+02		
2020-08-15 08.24.20	4325	(0) OK	2.585289E+02		8.182802E+01		1.485317E+01		3.312316E+01		3.312316E+01		4.025591E+01		7.132744E+00		7.575697E+02		7.512706E+02		2.948271E+02		
2020-08-15 08.25.20	4326	(0) OK	2.580995E+02		8.169200E+01		1.485311E+01		3.314253E+01		3.314253E+01		4.027681E+01		7.134277E+00		7.575035E+02		7.511674E+02		2.948290E+02		
2020-08-15 08.26.20	4327	(0) OK	2.581155E+02		8.169723E+01		1.485322E+01		3.314176E+01		3.314176E+01		4.027444E+01		7.132683E+00		7.589055E+02		7.515029E+02		2.948253E+02		
2020-08-15 08.27.20	4328	(0) OK	2.574670E+02		8.149263E+01		1.485358E+01		3.317089E+01		3.317089E+01		4.030385E+01		7.132957E+00		7.591366E+02		7.513565E+02		2.948134E+02		
2020-08-15 08.28.20	4329	(0) OK	2.573653E+02		8.146044E+01		1.485358E+01		3.317549E+01		3.317549E+01		4.030742E+01		7.131927E+00		7.592561E+02		7.514258E+02		2.948134E+02		
2020-08-15 08.29.20	4330	(0) OK	2.572661E+02		8.143017E+01		1.485423E+01		3.317970E+01		3.317970E+01		4.030527E+01		7.125572E+00		7.585787E+02		7.513536E+02		2.947920E+02		
2020-08-15 08.30.20	4331	(0) OK	2.576060E+02		8.153867E+01		1.485472E+01		3.316411E+01		3.316411E+01		4.030093E+01		7.136826E+00		7.587302E+02		7.513206E+02		2.947757E+02		
2020-08-15 08.31.20	4332	(0) OK	2.567287E+02		8.126193E+01		1.485529E+01		3.320359E+01		3.320359E+01		4.033205E+01		7.128456E+00		7.595681E+02		7.513466E+02		2.947568E+02		
2020-08-15 08.32.20	4333	(0) OK	2.562290E+02		8.110469E+01		1.485581E+01		3.322607E+01		3.322607E+01		4.035483E+01		7.128761E+00		7.608105E+02		7.513123E+02		2.947398E+02		
2020-08-15 08.33.20	4334	(0) OK	2.556278E+02		8.091585E+01		1.485664E+01		3.325308E+01		3.325308E+01		4.038460E+01		7.131516E+00		7.617060E+02		7.512855E+02		2.947121E+02		
2020-08-15 08.34.20	4335	(0) OK	2.552732E+02		8.080396E+01		1.485685E+01		3.326918E+01		3.326918E+01		4.040601E+01		7.136826E+00		7.621888E+02		7.513462E+02		2.947052E+02		
2020-08-15 08.35.20	4336	(0) OK	2.545715E+02		8.058195E+01		1.485690E+01		3.330128E+01		3.330128E+01		4.042683E+01		7.125557E+00		7.630275E+02		7.513734E+02		2.947037E+02		
2020-08-15 08.36.20	4337	(0) OK	2.543756E+02		8.051987E+01		1.485687E+01		3.331027E+01		3.331027E+01		4.043739E+01		7.127121E+00		7.636539E+02		7.513780E+02		2.947047E+02		
2020-08-15 08.37.20	4338	(0) OK	2.543956E+02		8.052788E+01		1.485781E+01		3.330894E+01		3.330894E+01		4.044209E+01		7.133148E+00		7.638058E+02		7.514510E+02		2.946737E+02		
2020-08-15 08.38.20	4339	(0) OK	2.542873E+02		8.049352E+01		1.485780E+01		3.331392E+01		3.331392E+01		4.044472E+01		7.130798E+00		7.637927E+02		7.513521E+02		2.946739E+02		
2020-08-15 08.39.20	4340	(0) OK	2.540680E+02		8.042503E+01		1.485831E+01		3.332376E+01		3.332376E+01		4.045195E+01		7.128189E+00		7.635810E+02		7.512188E+02		2.946570E+02		
2020-08-15 08.40.20	4341	(0) OK	2.544847E+02		8.055725E+01		1.485850E+01		3.330455E+01		3.330455E+01		4.043492E+01		7.130371E+00		7.633063E+02		7.513121E+02		2.946508E+02		
2020-08-15 08.41.20	4342	(0) OK	2.544425E+02		8.054410E+01		1.485860E+01		3.330644E+01		3.330644E+01		4.043977E+01		7.133331E+00		7.639801E+02		7.512578E+02		2.946474E+02		
2020-08-15 08.42.20	4343	(0) OK	2.542439E+02		8.048050E+01		1.485817E+01		3.331574E+01		3.331574E+01		4.045117E+01		7.135429E+00		7.639776E+02		7.512523E+02		2.946616E+02		
2020-08-15 08.43.20	4344	(0) OK	2.554818E+02		8.087405E+01		1.485915E+01		3.325864E+01		3.325864E+01		4.039267E+01		7.134026E+00		7.622163E+02		7.511769E+02		2.946292E+02		
2020-08-15 08.44.20	4345	(0) OK	2.570854E+02		8.138640E+01		1.486183E+01		3.318453E+01		3.318453E+01		4.031981E+01		7.135277E+00		7.603701E+02		7.511414E+02		2.945406E+02		
2020-08-15 08.45.20	4346	(0) OK	2.574842E+02		8.152059E+01		1.486634E+01		3.316450E+01		3.316450E+01		4.029736E+01		7.132866E+00		7.586916E+02		7.514192E+02		2.943913E+02		
2020-08-15 08.46.20	4347	(0) OK	2.578516E+02		8.164096E+01		1.486862E+01		3.314690E+01		3.314690E+01		4.028331E+01		7.136414E+00		7.580747E+02		7.515212E+02		2.943159E+02		
2020-08-15 08.47.20	4348	(0) OK	2.585461E+02		8.186128E+01		1.486887E+01		3.311549E+01		3.311549E+01		4.024561E+01		7.130119E+00		7.573131E+02		7.515118E+02		2.943079E+02		
2020-08-15 08.48.20	4349	(0) OK	2.587341E+02		8.191593E+01		1.486610E+01		3.310824E+01		3.310824E+01		4.023648E+01		7.128242E+00		7.572524E+02		7.515262E+02		2.943992E+02		
2020-08-15 08.49.20	4350	(0) OK	2.584750E+02		8.183180E+01		1.486493E+01		3.312041E+01		3.312041E+01		4.024751E+01		7.127098E+00		7.568901E+02		7.513770E+02		2.944381E+02		
2020-08-15 08.50.20	4351	(0) OK	2.585529E+02		8.184892E+01		1.486067E+01		3.311878E+01		3.311878E+01		4.024677E+01		7.127983E+00		7.570327E+02		7.514144E+02		2.945788E+02		
2020-08-15 08.51.20	4352	(0) OK	2.582340E+02		8.174502E+01		1.485901E+01		3.313387E+01		3.313387E+01		4.026447E+01		7.130592E+00		7.570441E+02		7.513118E+02		2.946339E+02		
2020-08-15 08.52.20	4353	(0) OK	2.578393E+02		8.161856E+01		1.485815E+01		3.315205E+01		3.315205E+01		4.028345E+01		7.131393E+00		7.579828E+02		7.513981E+02		2.946622E+02		
2020-08-15 08.53.20	4354	(0) OK	2.577505E+02		8.159164E+01		1.485882E+01		3.315577E+01		3.315577E+01		4.028864E+01		7.132866E+00		7.578766E+02		7.512950E+02		2.946403E+02		
2020-08-15 08.54.20	4355	(0) OK	2.578973E+02		8.163847E+01		1.485903E+01		3.314905E+01		3.314905E+01		4.027974E+01		7.130692E+00		7.577878E+02		7.514294E+02		2.946331E+02		
2020-08-15 08.55.20	4356	(0) OK	2.582026E+02		8.173625E+01		1.485969E+01		3.313499E+01		3.313499E+01		4.026337E+01		7.128380E+00		7.576077E+02		7.514641E+02		2.946112E+02		
2020-08-15 08.56.20	4357	(0) OK	2.582904E+02		8.176601E+01		1.486077E+01		3.313055E+01		3.313055E+01		4.026149E+01		7.130936E+00		7.567350E+02		7.512181E+02		2.945756E+02		
2020-08-15 08.57.20	4358	(0) OK	2.587824E+02		8.192409E+01		1.486211E+01		3.310783E+01		3.310783E+01		4.024007E+01		7.132240E+00		7.565697E+02		7.514238E+02		2.945315E+02		
2020-08-15 08.58.20	4359	(0) OK	2.590797E+02		8.202052E+01		1.486339E+01		3.309391E+01		3.309391E+01		4.022235E+01		7.128441E+00		7.567372E+02		7.514589E+02		2.944889E+02		
2020-08-15 08.59.20	4360	(0) OK	2.585736E+02		8.185867E+01		1.486249E+01		3.311705E+01		3.311705E+01		4.024446E+01		7.127411E+00		7.566543E+02		7.513594E+02		2.945188E+02		
2020-08-15 09.00.20	4361	(0) OK	2.583608E+02		8.178861E+01		1.486095E+01		3.312730E+01		3.312730E+01		4.025903E+01		7.131729E+00		7.574975E+02		7.513482E+02		2.945695E+02		
2020-08-15 09.01.20	4362	(0) OK	2.578147E+02		8.161491E+01		1.486049E+01		3.315214E+01		3.315214E+01		4.028304E+01		7.130898E+00		7.579579E+02		7.513454E+02		2.945849E+02		
2020-08-15 09.02.20	4363	(0) OK	2.574073E+02		8.148413E+01		1.485948E+01		3.317100E+01		3.317100E+01		4.030641E+01		7.135414E+00		7.591057E+02		7.512565E+02		2.946184E+02		
2020-08-15 09.03.20	4364	(0) OK	2.562820E+02		8.112804E+01		1.485956E+01		3.322201E+01		3.322201E+01		4.035435E+01		7.132347E+00		7.597189E+02		7.512765E+02		2.946158E+02		
2020-08-15 09.04.20	4365	(0) OK	2.560930E+02		8.106686E+01		1.485877E+01		3.323095E+01		3.323095E+01		4.036310E+01		7.132149E+00		7.608349E+02		7.512360E+02		2.946418E+02		
2020-08-15 09.05.20	4366	(0) OK	2.560532E+02		8.105563E+01		1.485956E+01		3.323241E+01		3.323241E+01		4.035973E+01		7.127312E+00		7.606439E+02		7.513210E+02		2.946157E+02		
2020-08-15 09.06.20	4367	(0) OK	2.570813E+02		8.137679E+01		1.485712E+01		3.318679E+01		3.318679E+01		4.031555E+01		7.128761E+00		7.595576E+02		7.514099E+02		2.946962E+02		
2020-08-15 09.07.20	4368	(0) OK	2.579283E+02		8.164705E+01		1.485833E+01		3.314796E+01		3.314796E+01		4.027760E+01		7.129646E+00		7.584913E+02		7.512003E+02		2.946562E+02		
2020-08-15 09.08.20	4369	(0) OK	2.573343E+02		8.145901E+01		1.485833E+01		3.317480E+01		3.317480E+01		4.031143E+01		7.136627E+00		7.592101E+02		7.512057E+02		2.946564E+02		
2020-08-15 09.09.20	4370	(0) OK	2.564007E+02		8.116698E+01		1.486032E+01		3.321627E+01		3.321627E+01		4.034401E+01		7.127739E+00		7.602114E+02		7.511620E+02		2.945904E+02		
2020-08-15 09.10.20	4371	(0) OK	2.553964E+02		8.085306E+01		1.486261E+01		3.326102E+01		3.326102E+01		4.039090E+01		7.129883E+00		7.617699E+02		7.510231E+02		2.945150E+02		
2020-08-15 09.11.20	4372	(0) OK	2.546577E+02		8.062201E+01		1.486419E+01		3.329411E+01		3.329411E+01		4.042313E+01		7.129021E+00		7.626116E+02		7.513547E+02		2.944624E+02		
2020-08-15 09.12.20	4373	(0) OK	2.558584E+02		8.100379E+01		1.486515E+01		3.323882E+01		3.323882E+01		4.036824E+01		7.129417E+00		7.616423E+02		7.510709E+02		2.944309E+02		
2020-08-15 09.13.20	4374	(0) OK	2.559343E+02		8.102940E+01		1.486605E+01		3.323497E+01		3.323497E+01		4.036818E+01		7.133209E+00		7.615939E+02		7.511382E+02		2.944011E+02		
2020-08-15 09.14.20	4375	(0) OK	2.549664E+02		8.072195E+01		1.486548E+01		3.327940E+01		3.327940E+01		4.041023E+01		7.130829E+00		7.623424E+02		7.508142E+02		2.944198E+02		
2020-08-15 09.15.20	4376	(0) OK	2.535824E+02		8.028268E+01		1.486483E+01		3.334322E+01		3.334322E+01		4.047888E+01		7.135666E+00		7.629538E+02		7.512192E+02		2.944413E+02		
2020-08-15 09.16.20	4377	(0) OK	2.532339E+02		8.017271E+01		1.486505E+01		3.335918E+01		3.335918E+01		4.049097E+01		7.131783E+00		7.647924E+02		7.512573E+02		2.944342E+02		
2020-08-15 09.17.20	4378	(0) OK	2.539144E+02		8.038854E+01		1.486528E+01		3.332774E+01		3.332774E+01		4.045799E+01		7.130249E+00		7.638076E+02		7.512518E+02		2.944266E+02		
2020-08-15 09.18.20	4379	(0) OK	2.551113E+02		8.076466E+01		1.486368E+01		3.327357E+01		3.327357E+01		4.040614E+01		7.132568E+00		7.628054E+02		7.512347E+02		2.944795E+02		
2020-08-15 09.19.20	4380	(0) OK	2.556555E+02		8.093589E+01		1.486306E+01		3.324899E+01		3.324899E+01		4.037706E+01		7.128067E+00		7.615078E+02		7.511219E+02		2.944999E+02		
2020-08-15 09.20.20	4381	(0) OK	2.560818E+02		8.107005E+01		1.486261E+01		3.322977E+01		3.322977E+01		4.036102E+01		7.131256E+00		7.611084E+02		7.511241E+02		2.945150E+02		
2020-08-15 09.21.20	4382	(0) OK	2.563235E+02		8.114656E+01		1.486261E+01		3.321877E+01		3.321877E+01		4.034747E+01		7.128700E+00		7.603505E+02		7.511487E+02		2.945148E+02		
2020-08-15 09.22.20	4383	(0) OK	2.570526E+02		8.137916E+01		1.486363E+01		3.318523E+01		3.318523E+01		4.031783E+01		7.132599E+00		7.597682E+02		7.513415E+02		2.944810E+02		
2020-08-15 09.23.20	4384	(0) OK	2.573478E+02		8.147308E+01		1.486387E+01		3.317175E+01		3.317175E+01		4.029962E+01		7.127869E+00		7.595214E+02		7.512581E+02		2.944731E+02		
2020-08-15 09.24.20	4385	(0) OK	2.578182E+02		8.162105E+01		1.486334E+01		3.315073E+01		3.315073E+01		4.028664E+01		7.135910E+00		7.588448E+02		7.512628E+02		2.944907E+02		
2020-08-15 09.25.20	4386	(0) OK	2.581289E+02		8.171942E+01		1.486335E+01		3.313670E+01		3.313670E+01		4.027048E+01		7.133774E+00		7.580779E+02		7.512465E+02		2.944904E+02		
2020-08-15 09.26.20	4387	(0) OK	2.583875E+02		8.180264E+01		1.486412E+01		3.312471E+01		3.312471E+01		4.024722E+01		7.122513E+00		7.577188E+02		7.513420E+02		2.944649E+02		
2020-08-15 09.27.20	4388	(0) OK	2.594590E+02		8.214205E+01		1.486420E+01		3.307654E+01		3.307654E+01		4.021519E+01		7.138657E+00		7.566379E+02		7.514587E+02		2.944622E+02		
2020-08-15 09.28.20	4389	(0) OK	2.596525E+02		8.220470E+01		1.486498E+01		3.306753E+01		3.306753E+01		4.020093E+01		7.133400E+00		7.563662E+02		7.512256E+02		2.944363E+02		
2020-08-15 09.29.20	4390	(0) OK	2.604253E+02		8.244838E+01		1.486443E+01		3.303323E+01		3.303323E+01		4.016710E+01		7.133865E+00		7.555977E+02		7.513499E+02		2.944545E+02		
2020-08-15 09.30.20	4391	(0) OK	2.591857E+02		8.205753E+01		1.486533E+01		3.308829E+01		3.308829E+01		4.021866E+01		7.130363E+00		7.565661E+02		7.513557E+02		2.944249E+02		
2020-08-15 09.31.20	4392	(0) OK	2.579641E+02		8.167323E+01		1.486672E+01		3.314265E+01		3.314265E+01		4.027934E+01		7.136688E+00		7.589841E+02		7.512689E+02		2.943788E+02		
2020-08-15 09.32.20	4393	(0) OK	2.571290E+02		8.140783E+01		1.486616E+01		3.318065E+01		3.318065E+01		4.031584E+01		7.135193E+00		7.594874E+02		7.511424E+02		2.943972E+02		
2020-08-15 09.33.20	4394	(0) OK	2.564506E+02		8.119432E+01		1.486688E+01		3.321111E+01		3.321111E+01		4.033725E+01		7.126137E+00		7.608154E+02		7.513661E+02		2.943737E+02		
2020-08-15 09.34.20	4395	(0) OK	2.554592E+02		8.088186E+01		1.486766E+01		3.325592E+01		3.325592E+01		4.038553E+01		7.129608E+00		7.617972E+02		7.510885E+02		2.943477E+02		
